date,location,species,latinName,id,latitude,longitude
2012-10-02T20:45:27,Cardiff,Passerine tick,Dermacentor frontalis,1107,51.48474741281382,-3.1309276636771726
2023-11-30T20:57:07,Nottingham,Passerine tick,Dermacentor frontalis,1108,52.96610009338549,-1.1993416366120058
2018-11-17T12:14:14,Cardiff,Passerine tick,Dermacentor frontalis,1109,51.47682586669303,-3.180691092672044
2014-06-30T23:26:17,Edinburgh,Fox/badger tick,Ixodes canisuga,1110,55.919046685829244,-3.2042920936500496
2019-04-27T08:32:33,Cardiff,Tree-hole tick,Ixodes arboricola,1111,51.528930494378415,-3.171901387935064
2014-03-11T19:57:52,Birmingham,Fox/badger tick,Ixodes canisuga,1112,52.521445338133546,-1.9401266107508046
2016-04-03T14:00:37,Glasgow,Southern rodent tick,Ixodes acuminatus,1113,55.833870106483495,-4.282750649242099
2021-04-25T15:36:14,Cardiff,Passerine tick,Dermacentor frontalis,1114,51.43449323999499,-3.220716210824753
2019-05-20T14:29:24,Cardiff,Fox/badger tick,Ixodes canisuga,1115,51.5270239045487,-3.223671528422799
2021-03-29T04:38:34,Leeds,Passerine tick,Dermacentor frontalis,1116,53.81151248429193,-1.5073493285111028
2024-03-13T01:18:27,Southampton,Southern rodent tick,Ixodes acuminatus,1117,50.86329191912979,-1.412106847928246
2013-10-12T00:33:44,Sheffield,Fox/badger tick,Ixodes canisuga,1118,53.378219607143805,-1.4747042501960785
2017-01-02T10:07:09,Southampton,Marsh tick,Ixodes apronophorus,1119,50.9015227919902,-1.3660684225166175
2017-04-01T22:55:41,Leeds,Passerine tick,Dermacentor frontalis,1120,53.84120469618117,-1.5922833220648704
2014-01-30T09:52:48,Sheffield,Marsh tick,Ixodes apronophorus,1121,53.42518947109914,-1.423535913332207
2019-06-17T00:31:50,Sheffield,Southern rodent tick,Ixodes acuminatus,1122,53.34453943732796,-1.4870925995709223
2017-10-30T06:06:10,Nottingham,Fox/badger tick,Ixodes canisuga,1123,52.95638180095136,-1.1251517247673088
2014-07-15T17:24:34,Cardiff,Tree-hole tick,Ixodes arboricola,1124,51.519092779939285,-3.1937341905816297
2014-12-13T15:04:33,London,Southern rodent tick,Ixodes acuminatus,1125,51.46169068167002,-0.07518585140659705
2013-02-20T23:08:11,Bristol,Fox/badger tick,Ixodes canisuga,1126,51.413638539645675,-2.587653964567133
2012-11-22T07:16:08,Manchester,Fox/badger tick,Ixodes canisuga,1127,53.51909813259206,-2.220807119982608
2012-09-04T06:24:07,Nottingham,Southern rodent tick,Ixodes acuminatus,1128,52.91579688323773,-1.1990158458198878
2020-12-20T11:06:49,Glasgow,Tree-hole tick,Ixodes arboricola,1129,55.910333638469204,-4.254164693565886
2023-11-02T01:15:00,Glasgow,Marsh tick,Ixodes apronophorus,1130,55.84783253784435,-4.264237326493276
2021-02-26T22:40:06,Sheffield,Passerine tick,Dermacentor frontalis,1131,53.42305927594341,-1.4789948896759082
2022-03-28T06:06:58,Birmingham,Passerine tick,Dermacentor frontalis,1132,52.508683601136305,-1.8580432118521657
2023-11-21T21:26:43,Manchester,Southern rodent tick,Ixodes acuminatus,1133,53.52097422897119,-2.2480014598775426
2023-01-30T12:03:56,Leicester,Fox/badger tick,Ixodes canisuga,1134,52.6552523936271,-1.1283081281527596
2016-03-24T10:03:49,Southampton,Marsh tick,Ixodes apronophorus,1135,50.93233939459358,-1.3852329137167234
2012-03-21T03:28:17,London,Southern rodent tick,Ixodes acuminatus,1136,51.49710238289385,-0.12311233835378997
2017-11-30T11:50:02,Southampton,Tree-hole tick,Ixodes arboricola,1137,50.876720370479184,-1.3885773428138508
2017-07-11T16:46:25,Southampton,Passerine tick,Dermacentor frontalis,1138,50.9463975304922,-1.39455282552072
2013-08-30T07:36:43,Leicester,Tree-hole tick,Ixodes arboricola,1139,52.67333006590032,-1.098997587638372
2013-09-22T16:29:54,Newcastle,Tree-hole tick,Ixodes arboricola,1140,55.005334704440614,-1.598187611996913
2021-09-19T16:37:07,Southampton,Tree-hole tick,Ixodes arboricola,1141,50.87642827810745,-1.4089501492880703
2012-10-23T09:13:20,Bristol,Marsh tick,Ixodes apronophorus,1142,51.464829751671694,-2.6351557923620708
2021-10-29T19:02:08,Southampton,Tree-hole tick,Ixodes arboricola,1143,50.861891757115224,-1.3725389892637825
2015-04-02T12:44:36,Liverpool,Fox/badger tick,Ixodes canisuga,1144,53.43380407235949,-3.0028391284144633
2017-01-13T14:53:34,Sheffield,Marsh tick,Ixodes apronophorus,1145,53.38870319285354,-1.4321405956990727
2017-06-25T13:55:23,Birmingham,Passerine tick,Dermacentor frontalis,1146,52.46312683029439,-1.8564627497517854
2014-05-23T13:45:01,Manchester,Passerine tick,Dermacentor frontalis,1147,53.50725202659476,-2.217034367237765
2019-10-27T00:52:57,Cardiff,Tree-hole tick,Ixodes arboricola,1148,51.45874860934413,-3.1606758145272384
2024-08-22T15:25:39,Newcastle,Fox/badger tick,Ixodes canisuga,1149,54.9309899764751,-1.5818442762503242
2019-03-06T00:31:21,Edinburgh,Southern rodent tick,Ixodes acuminatus,1150,55.97477078084662,-3.2019501048075205
2013-10-31T12:22:24,Manchester,Passerine tick,Dermacentor frontalis,1151,53.482445243093096,-2.2200312150163763
2022-10-16T06:08:16,Birmingham,Fox/badger tick,Ixodes canisuga,1152,52.50391933717096,-1.88222952131049
2022-11-22T04:49:05,London,Tree-hole tick,Ixodes arboricola,1153,51.53297655319724,-0.16024774833360964
2019-03-17T08:28:51,Bristol,Passerine tick,Dermacentor frontalis,1154,51.41335586982172,-2.5572636403962448
2019-10-15T06:08:13,Liverpool,Southern rodent tick,Ixodes acuminatus,1155,53.37511362038658,-2.9447758390282406
2022-12-19T00:07:22,Manchester,Fox/badger tick,Ixodes canisuga,1156,53.53100281341087,-2.22681571573571
2017-05-17T02:10:22,Leicester,Fox/badger tick,Ixodes canisuga,1157,52.591923492378,-1.0886043176416391
2012-08-12T10:39:44,Glasgow,Passerine tick,Dermacentor frontalis,1158,55.85346164214347,-4.300757895823128
2018-01-27T23:44:24,Edinburgh,Southern rodent tick,Ixodes acuminatus,1159,55.95798357392132,-3.2275016700858528
2014-03-26T11:48:38,Liverpool,Marsh tick,Ixodes apronophorus,1160,53.36965855647808,-3.02340604084915
2021-07-31T19:24:24,London,Marsh tick,Ixodes apronophorus,1161,51.46247693446709,-0.09323676412323738
2012-08-27T22:00:43,Glasgow,Tree-hole tick,Ixodes arboricola,1162,55.835987555958965,-4.275215166144444
2012-07-13T21:10:32,Leicester,Fox/badger tick,Ixodes canisuga,1163,52.64318857533413,-1.0905695439656278
2012-02-16T21:40:11,Leeds,Marsh tick,Ixodes apronophorus,1164,53.78999175149317,-1.5491250106954253
2019-10-23T20:15:01,Nottingham,Tree-hole tick,Ixodes arboricola,1165,52.969992687968904,-1.135517290643813
2018-08-24T01:25:14,Nottingham,Southern rodent tick,Ixodes acuminatus,1166,52.91931828262572,-1.1863951748014143
2018-06-26T03:39:29,Cardiff,Southern rodent tick,Ixodes acuminatus,1167,51.48915740772526,-3.1342013205255075
2024-04-11T23:47:24,Glasgow,Marsh tick,Ixodes apronophorus,1168,55.89219388291571,-4.215624523922441
2016-11-29T02:29:21,Manchester,Fox/badger tick,Ixodes canisuga,1169,53.498011731927136,-2.1993756590380844
2014-09-17T00:03:23,Cardiff,Tree-hole tick,Ixodes arboricola,1170,51.51869104925431,-3.1366269294103284
2015-10-11T01:59:18,London,Southern rodent tick,Ixodes acuminatus,1171,51.46391629014128,-0.11509120212711028
2020-05-03T12:56:44,Birmingham,Passerine tick,Dermacentor frontalis,1172,52.4741466724613,-1.923900011231152
2014-02-28T15:42:21,Leeds,Southern rodent tick,Ixodes acuminatus,1173,53.77086435596268,-1.5352684125685019
2024-10-23T00:29:35,Nottingham,Fox/badger tick,Ixodes canisuga,1174,52.971633215226106,-1.1650162362345076
2012-10-11T10:07:18,Bristol,Fox/badger tick,Ixodes canisuga,1175,51.43012486368148,-2.5393021449313924
2019-06-17T00:31:50,Sheffield,Southern rodent tick,Ixodes acuminatus,1176,53.41101669477131,-1.4427011416798126
2023-03-11T19:03:32,Manchester,Fox/badger tick,Ixodes canisuga,1177,53.45773330123611,-2.2653650923041275
2023-08-07T21:57:23,Leicester,Fox/badger tick,Ixodes canisuga,1178,52.664885507504714,-1.1182081789412655
2015-04-08T07:26:58,Glasgow,Marsh tick,Ixodes apronophorus,1179,55.89790106314242,-4.248672785569139
2012-02-09T13:57:58,Manchester,Tree-hole tick,Ixodes arboricola,1180,53.467171952033965,-2.290859981425948
2019-02-20T13:56:04,Birmingham,Passerine tick,Dermacentor frontalis,1181,52.44457935265425,-1.8919937473317794
2013-09-04T06:28:57,Newcastle,Fox/badger tick,Ixodes canisuga,1182,54.919943269643085,-1.5776975378507487
2021-01-20T17:27:55,Newcastle,Southern rodent tick,Ixodes acuminatus,1183,54.98348344590692,-1.6387868324294461
2014-07-31T09:14:28,Nottingham,Tree-hole tick,Ixodes arboricola,1184,52.95629391756763,-1.137749917534123
2024-09-18T15:17:24,Bristol,Fox/badger tick,Ixodes canisuga,1185,51.47585922900506,-2.580048555453108
2023-07-03T07:06:52,Leeds,Passerine tick,Dermacentor frontalis,1186,53.815911420912386,-1.5969603623861395
2020-10-25T04:45:34,Southampton,Passerine tick,Dermacentor frontalis,1187,50.88618503404971,-1.3731345514525422
2021-02-20T04:30:28,Liverpool,Fox/badger tick,Ixodes canisuga,1188,53.36223344658511,-2.9772325983343637
2015-08-22T05:17:19,Leicester,Southern rodent tick,Ixodes acuminatus,1189,52.61896887263229,-1.1724200990480171
2023-08-07T21:57:23,Leicester,Fox/badger tick,Ixodes canisuga,1190,52.6713525523392,-1.1820886668665722
2016-10-04T12:12:48,Leeds,Tree-hole tick,Ixodes arboricola,1191,53.7985018563293,-1.522201661885718
2020-09-05T15:39:10,Manchester,Tree-hole tick,Ixodes arboricola,1192,53.46582753784233,-2.239646762237708
2021-03-07T19:08:07,Bristol,Southern rodent tick,Ixodes acuminatus,1193,51.50358867915977,-2.581571172674405
2012-12-11T11:18:35,Nottingham,Fox/badger tick,Ixodes canisuga,1194,52.91866420413544,-1.1623173066038004
2022-12-04T12:45:44,Southampton,Fox/badger tick,Ixodes canisuga,1195,50.891958455123145,-1.397717208890729
2015-10-11T01:59:18,London,Southern rodent tick,Ixodes acuminatus,1196,51.4766560840922,-0.07219520530390261
2015-03-06T15:04:32,Bristol,Fox/badger tick,Ixodes canisuga,1197,51.40773915550455,-2.5883263751066834
2018-04-08T09:27:40,Sheffield,Passerine tick,Dermacentor frontalis,1198,53.40145668943715,-1.4272467589825362
2015-11-29T00:00:28,Liverpool,Southern rodent tick,Ixodes acuminatus,1199,53.443590833512815,-2.991252090628755
2017-10-02T04:10:52,Sheffield,Tree-hole tick,Ixodes arboricola,1200,53.337597422774806,-1.4986153792027268
2023-06-02T19:20:00,Liverpool,Passerine tick,Dermacentor frontalis,1201,53.39950005401226,-2.9739680529648855
2020-11-12T20:33:17,London,Passerine tick,Dermacentor frontalis,1202,51.54550456078795,-0.160586060539717
2017-07-01T18:17:33,Birmingham,Marsh tick,Ixodes apronophorus,1203,52.441686675903895,-1.8519923797139959
2023-04-05T04:30:23,Sheffield,Southern rodent tick,Ixodes acuminatus,1204,53.39764879298121,-1.4554547823214752
2024-05-25T02:37:06,Leicester,Southern rodent tick,Ixodes acuminatus,1205,52.61358401533569,-1.1182101313735853
2016-02-26T10:32:41,Nottingham,Tree-hole tick,Ixodes arboricola,1206,52.96048667676566,-1.1454619185797021
2021-03-13T01:03:21,Cardiff,Marsh tick,Ixodes apronophorus,1207,51.488914954958254,-3.1591624908992264
2016-08-13T20:02:49,Liverpool,Tree-hole tick,Ixodes arboricola,1208,53.398379986575975,-3.0196579269098573
2012-12-31T14:49:42,London,Tree-hole tick,Ixodes arboricola,1209,51.54753077899629,-0.0775061264396629
2020-04-03T14:12:03,Nottingham,Fox/badger tick,Ixodes canisuga,1210,52.99395286556741,-1.1277562295896888
2018-02-28T14:49:55,Manchester,Passerine tick,Dermacentor frontalis,1211,53.52543991163389,-2.2746043687485655
2018-08-15T09:33:46,Cardiff,Fox/badger tick,Ixodes canisuga,1212,51.489106499920176,-3.1642227099815403
2014-07-08T04:48:34,Newcastle,Marsh tick,Ixodes apronophorus,1213,54.98060977418317,-1.550353373715179
2014-07-06T08:26:48,Nottingham,Marsh tick,Ixodes apronophorus,1214,52.9603749304207,-1.1501459545939827
2019-10-27T00:52:57,Cardiff,Tree-hole tick,Ixodes arboricola,1215,51.51536940038254,-3.180451104955671
2015-05-02T01:53:53,Southampton,Marsh tick,Ixodes apronophorus,1216,50.946147489038594,-1.36764693891368
2014-07-06T08:26:48,Nottingham,Marsh tick,Ixodes apronophorus,1217,52.924675145319,-1.1573222650666455
2024-12-17T08:45:04,Sheffield,Marsh tick,Ixodes apronophorus,1218,53.404036574077466,-1.4735110732959071
2019-11-12T12:13:36,Nottingham,Tree-hole tick,Ixodes arboricola,1219,52.90830528857604,-1.1396782858995298
2019-12-14T15:50:15,London,Fox/badger tick,Ixodes canisuga,1220,51.49114962192933,-0.09789550093780032
2021-09-19T16:37:07,Southampton,Tree-hole tick,Ixodes arboricola,1221,50.92834297032248,-1.3616041050769616
2013-09-03T03:59:45,Nottingham,Marsh tick,Ixodes apronophorus,1222,52.981504980254364,-1.111014992647909
2016-02-07T13:52:25,Edinburgh,Southern rodent tick,Ixodes acuminatus,1223,55.9262156662175,-3.224291338069669
2017-02-23T18:02:08,Leeds,Southern rodent tick,Ixodes acuminatus,1224,53.757322475666115,-1.501718808804369
2015-02-07T19:35:57,Leicester,Tree-hole tick,Ixodes arboricola,1225,52.64040252643019,-1.1160879539505308
2018-02-07T07:57:13,Southampton,Passerine tick,Dermacentor frontalis,1226,50.87290905034522,-1.3768352417015803
2014-10-05T23:25:03,Sheffield,Passerine tick,Dermacentor frontalis,1227,53.365371775555005,-1.4982101372882721
2024-03-28T10:11:17,Edinburgh,Passerine tick,Dermacentor frontalis,1228,55.91546764874449,-3.2254872642770396
2022-10-11T01:07:23,Nottingham,Tree-hole tick,Ixodes arboricola,1229,52.92265510399718,-1.1994393980790092
2012-12-06T21:32:36,Sheffield,Southern rodent tick,Ixodes acuminatus,1230,53.36697110255051,-1.433569350778701
2014-09-12T23:33:03,London,Southern rodent tick,Ixodes acuminatus,1231,51.51658238932236,-0.09362560509714349
2019-10-15T06:08:13,Liverpool,Southern rodent tick,Ixodes acuminatus,1232,53.38580237246741,-2.9753641326130573
2014-01-30T09:52:48,Sheffield,Marsh tick,Ixodes apronophorus,1233,53.41109253866751,-1.4383466681762385
2017-06-28T02:20:14,Newcastle,Marsh tick,Ixodes apronophorus,1234,54.9529326953274,-1.6107138362683793
2012-02-26T23:24:33,Edinburgh,Passerine tick,Dermacentor frontalis,1235,55.913167334538166,-3.1926602617415383
2023-02-20T02:25:54,Edinburgh,Passerine tick,Dermacentor frontalis,1236,55.971416751401684,-3.1488677054508467
2022-11-12T02:48:43,Southampton,Marsh tick,Ixodes apronophorus,1237,50.892429875366815,-1.385574592165892
2024-06-09T09:10:15,Bristol,Passerine tick,Dermacentor frontalis,1238,51.44802919666558,-2.548732496452766
2017-06-24T05:07:19,Sheffield,Marsh tick,Ixodes apronophorus,1239,53.33340987833284,-1.4818068754151195
2017-07-01T18:17:33,Birmingham,Marsh tick,Ixodes apronophorus,1240,52.4641729811367,-1.9420825279876537
2024-07-18T18:15:32,London,Tree-hole tick,Ixodes arboricola,1241,51.55476518117753,-0.1448511247371394
2018-03-21T12:30:35,Liverpool,Fox/badger tick,Ixodes canisuga,1242,53.41677910826656,-2.983501708811189
2020-11-12T20:33:17,London,Passerine tick,Dermacentor frontalis,1243,51.481853654664555,-0.16149129640056778
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,1244,52.95265014437185,-1.1555146597740287
2024-09-12T05:39:11,Southampton,Fox/badger tick,Ixodes canisuga,1245,50.90837272643697,-1.3745629463476803
2022-11-12T02:48:43,Southampton,Marsh tick,Ixodes apronophorus,1246,50.95221479283661,-1.3638257358790444
2024-08-22T06:11:08,Southampton,Fox/badger tick,Ixodes canisuga,1247,50.95776381538224,-1.3592406114223032
2024-12-28T06:01:52,Birmingham,Southern rodent tick,Ixodes acuminatus,1248,52.5058609865977,-1.9216768674872182
2012-11-22T07:16:08,Manchester,Fox/badger tick,Ixodes canisuga,1249,53.522561379345895,-2.2170087185381835
2021-12-17T04:25:28,Cardiff,Fox/badger tick,Ixodes canisuga,1250,51.467132237189716,-3.214446106847867
2012-06-23T22:32:40,Nottingham,Passerine tick,Dermacentor frontalis,1251,52.95482088941118,-1.1949470752234752
2021-02-09T07:29:40,London,Passerine tick,Dermacentor frontalis,1252,51.5021290276221,-0.06991860351957056
2018-02-28T14:49:55,Manchester,Passerine tick,Dermacentor frontalis,1253,53.53073486662568,-2.240560978212887
2017-12-27T04:08:37,Bristol,Southern rodent tick,Ixodes acuminatus,1254,51.48987307419945,-2.562120968716917
2017-08-01T07:23:19,Birmingham,Southern rodent tick,Ixodes acuminatus,1255,52.53681111039172,-1.8845480708691822
2024-05-17T14:25:32,Leeds,Southern rodent tick,Ixodes acuminatus,1256,53.80616724604839,-1.5032233170079374
2021-11-03T14:51:15,Sheffield,Passerine tick,Dermacentor frontalis,1257,53.40409484264399,-1.4770495562463892
2024-06-09T09:10:15,Bristol,Passerine tick,Dermacentor frontalis,1258,51.492970598396504,-2.584384025628681
2019-10-26T07:19:36,Leeds,Passerine tick,Dermacentor frontalis,1259,53.77907137309455,-1.5226223493683275
2015-11-08T01:49:49,Manchester,Marsh tick,Ixodes apronophorus,1260,53.5015648051773,-2.2561435667865553
2016-10-04T12:12:48,Leeds,Tree-hole tick,Ixodes arboricola,1261,53.77893653996081,-1.5829014333682845
2012-08-10T19:02:13,Glasgow,Fox/badger tick,Ixodes canisuga,1262,55.81715704642646,-4.278714661732119
2023-11-05T09:01:02,Southampton,Passerine tick,Dermacentor frontalis,1263,50.89493422071342,-1.3840707088633768
2019-07-14T11:32:39,Manchester,Tree-hole tick,Ixodes arboricola,1264,53.44931445440576,-2.2217004223062986
2015-06-02T04:19:29,London,Southern rodent tick,Ixodes acuminatus,1265,51.47763989332369,-0.15172213323398379
2015-04-07T14:18:14,Bristol,Marsh tick,Ixodes apronophorus,1266,51.499458551458375,-2.5385252988173614
2018-08-27T06:13:56,Sheffield,Fox/badger tick,Ixodes canisuga,1267,53.378549858176854,-1.50199448661953
2012-07-14T23:55:19,Liverpool,Tree-hole tick,Ixodes arboricola,1268,53.3742997257353,-2.9363162236337352
2013-08-30T07:36:43,Leicester,Tree-hole tick,Ixodes arboricola,1269,52.66694922320003,-1.1051249841652009
2015-04-08T07:26:58,Glasgow,Marsh tick,Ixodes apronophorus,1270,55.835857179567235,-4.2295675762202105
2019-08-08T12:02:22,Leeds,Fox/badger tick,Ixodes canisuga,1271,53.75262518659616,-1.5773588662211495
2015-12-06T05:58:08,Newcastle,Marsh tick,Ixodes apronophorus,1272,54.95481336574386,-1.5767968764930473
2021-09-22T13:13:20,Glasgow,Marsh tick,Ixodes apronophorus,1273,55.872408904588134,-4.237270904624817
2017-05-07T11:05:46,Leicester,Marsh tick,Ixodes apronophorus,1274,52.68184048395598,-1.1321928762055158
2015-07-06T14:42:13,Newcastle,Fox/badger tick,Ixodes canisuga,1275,54.998880347984546,-1.5910739193895946
2015-12-19T19:01:54,Cardiff,Passerine tick,Dermacentor frontalis,1276,51.48836872194792,-3.175588183997122
2023-02-13T03:36:29,Cardiff,Passerine tick,Dermacentor frontalis,1277,51.462135258345754,-3.1872924022690112
2012-01-06T09:34:59,Glasgow,Southern rodent tick,Ixodes acuminatus,1278,55.870212365405045,-4.2891828969700025
2021-09-12T03:15:02,Nottingham,Tree-hole tick,Ixodes arboricola,1279,52.94714676799837,-1.1969294471623444
2021-01-13T18:53:35,Glasgow,Tree-hole tick,Ixodes arboricola,1280,55.83822907736225,-4.257901683366828
2014-10-06T09:23:11,Edinburgh,Marsh tick,Ixodes apronophorus,1281,55.9317827794956,-3.1429632180573646
2019-02-07T07:52:22,Manchester,Southern rodent tick,Ixodes acuminatus,1282,53.466010480750576,-2.291056754840056
2023-08-07T21:57:23,Leicester,Fox/badger tick,Ixodes canisuga,1283,52.67060143687596,-1.1520577006335697
2017-08-23T15:41:18,Southampton,Tree-hole tick,Ixodes arboricola,1284,50.89672210752768,-1.3874568663926834
2015-10-07T07:11:30,Liverpool,Southern rodent tick,Ixodes acuminatus,1285,53.398100834413285,-2.9673573218927958
